state,SHELDED,FSSLTDED,HWGT,FSSTDDE2,FSTOTDED,FSTANF,FSASSET,FSUNEARN,FSUSIZE,TANF_IND,CERTHHSZ,FSSSI,FSNONCIT,TPOV,RAWNET
Connecticut,886,886,2867,240,1046,0,0,1145,1,0,1,1145,0,114,99
Connecticut,0,0,2878,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,2965,170,1236,0,0,0,4,0,4,0,0,81,419
Connecticut,465,465,2867,240,625,0,0,1145,2,0,2,158,0,85,520
Connecticut,535,535,2941,160,1556,0,0,537,3,0,3,0,0,108,279
Connecticut,592,592,2876,240,752,0,0,770,1,0,1,387,0,77,18
Connecticut,535,535,2917,160,695,0,0,785,2,0,2,0,0,58,90
Connecticut,658,658,2810,240,818,0,0,1411,1,0,1,0,0,140,594
Connecticut,535,535,2928,2,695,487,0,537,2,1,2,0,0,40,0
Connecticut,433,433,2955,240,593,448,0,751,3,1,3,0,0,44,159
Connecticut,239,239,2797,240,399,0,0,1843,2,0,2,0,0,136,1445
Connecticut,535,535,2879,160,853,483,0,483,2,1,2,0,0,94,423
Connecticut,1403,1403,3047,0,1602,0,0,30,5,0,5,30,0,1,0
Connecticut,908,908,2875,240,1404,0,0,1044,2,0,2,0,0,137,452
Connecticut,535,535,2878,0,796,0,0,0,1,0,1,0,0,50,0
Connecticut,0,0,2839,160,160,0,0,500,1,0,1,13,0,50,340
Connecticut,1058,1058,2878,0,1218,0,0,776,1,0,1,750,0,77,0
Connecticut,535,535,2969,199,819,597,0,1065,5,1,5,0,0,62,675
Connecticut,572,572,2810,240,920,0,0,1566,1,0,1,0,0,156,645
Connecticut,535,535,3005,170,899,0,0,0,4,0,4,0,0,47,73
Connecticut,743,742,2878,70,1084,0,0,0,1,0,1,0,1,91,0
Connecticut,899,899,2878,0,1059,0,0,219,1,0,1,0,1,22,0
Connecticut,477,477,2863,240,637,0,0,770,1,0,1,20,0,77,133
Connecticut,506,506,2868,240,666,0,0,750,1,0,1,750,0,75,84
Connecticut,895,895,2878,211,1055,0,0,1026,1,0,1,0,0,102,0
Connecticut,314,314,2768,255,1243,0,0,0,4,0,4,0,0,164,2114
Connecticut,0,0,2830,160,305,0,0,0,1,0,1,0,0,72,420
Connecticut,535,535,2878,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,602,602,2878,114,762,0,0,636,1,0,1,0,0,63,0
Connecticut,480,480,2855,255,976,0,0,711,4,0,4,0,0,114,1369
Connecticut,336,335,2829,240,722,0,0,435,2,0,2,0,0,116,849
Connecticut,728,728,2878,0,888,0,0,80,1,0,1,0,0,8,0
Connecticut,535,535,2862,160,1010,0,0,0,2,0,2,0,0,116,567
Connecticut,556,556,2874,240,716,0,0,750,1,0,1,750,0,75,34
Connecticut,291,290,2816,298,1021,0,0,357,5,0,5,0,0,126,1995
Connecticut,520,520,2870,240,680,0,0,750,1,0,1,750,0,75,70
Connecticut,0,0,3738,160,315,0,0,1044,1,0,1,0,0,181,1504
Connecticut,0,0,3738,160,160,0,0,770,1,0,1,477,0,77,610
Connecticut,535,535,3344,0,695,0,0,205,2,0,2,0,0,15,0
Connecticut,433,433,3546,240,593,0,0,750,1,0,1,750,0,75,157
Connecticut,542,542,3720,240,702,0,0,1250,1,0,1,0,0,124,548
Connecticut,542,542,3565,240,702,0,0,903,1,0,1,0,0,90,202
Connecticut,615,615,3570,240,846,0,0,1057,1,0,1,0,0,105,211
Connecticut,535,535,3133,152,876,0,0,0,4,0,4,0,0,42,0
Connecticut,535,535,3133,0,778,0,0,14,4,0,4,0,0,19,0
Connecticut,535,535,3586,298,1210,0,0,0,5,0,5,0,4,99,1170
Connecticut,1044,1044,3601,240,1209,0,0,1490,1,0,1,0,0,148,281
Connecticut,535,535,3286,160,901,0,0,0,3,0,3,0,0,61,131
Connecticut,644,644,3474,186,804,0,0,750,1,0,1,750,0,75,0
Connecticut,911,911,3474,0,1071,0,0,695,1,0,1,95,0,69,0
Connecticut,861,861,3474,0,1157,0,0,0,1,0,1,0,0,43,0
Connecticut,535,535,3474,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,535,535,3491,160,966,0,0,200,3,0,3,0,0,91,589
Connecticut,274,274,3516,255,444,549,0,1299,4,1,4,750,0,63,856
Connecticut,325,326,3604,240,723,0,0,116,2,0,2,0,0,96,580
Connecticut,0,0,3344,0,160,0,0,0,2,0,2,0,0,0,0
Connecticut,633,633,3474,0,793,0,0,512,1,0,1,0,0,51,0
Connecticut,543,544,3695,240,712,0,0,1203,1,0,1,0,0,120,493
Connecticut,535,535,3568,160,993,0,0,0,2,0,2,0,0,110,498
Connecticut,0,0,3474,160,200,0,0,0,1,0,1,0,0,20,0
Connecticut,224,225,3577,240,568,0,0,433,3,0,3,0,0,79,783
Connecticut,349,350,3446,255,520,448,0,1219,4,1,4,483,0,59,700
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,640,640,3474,210,800,0,0,770,1,0,1,485,0,77,0
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,1270,1270,3344,0,1430,0,0,923,2,0,2,750,0,68,0
Connecticut,770,770,3474,186,930,0,0,876,1,0,1,0,0,87,0
Connecticut,535,535,3664,235,974,0,0,0,1,0,1,0,0,139,423
Connecticut,1269,1269,3505,240,1429,0,0,1499,1,0,1,0,0,149,70
Connecticut,564,564,3492,240,724,0,0,762,1,0,1,386,0,76,38
Connecticut,940,940,3504,240,1276,0,0,750,2,0,2,750,0,121,355
Connecticut,0,0,3738,160,160,0,0,1727,1,0,1,0,0,172,1567
Connecticut,770,770,3738,240,930,0,0,1556,1,0,1,0,0,155,626
Connecticut,535,535,3455,160,995,0,0,0,3,0,3,0,0,88,509
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,3474,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,495,495,3344,212,655,0,0,627,2,0,2,0,0,46,0
Connecticut,535,535,3598,170,1900,0,0,0,3,0,3,0,0,160,827
Connecticut,947,947,3549,240,1107,0,0,1272,1,0,1,381,0,127,166
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,1223,1223,3474,0,1383,0,0,970,1,0,1,20,0,97,0
Connecticut,535,535,3133,0,705,0,0,0,4,0,4,0,0,0,0
Connecticut,988,988,3400,240,1164,366,0,1203,2,1,2,0,0,95,122
Connecticut,535,535,3274,160,738,0,0,842,3,0,3,0,0,49,104
Connecticut,1640,1639,3227,0,1799,0,0,614,3,0,3,0,2,36,0
Connecticut,656,656,3605,240,816,0,0,1109,1,0,1,0,0,110,294
Connecticut,727,535,3474,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,564,564,3507,240,724,337,0,1087,2,1,2,750,0,80,364
Connecticut,881,881,3713,240,1148,487,0,1695,3,1,3,30,0,131,1084
Connecticut,640,640,3474,210,800,0,0,770,1,0,1,386,0,77,0
Connecticut,268,268,3917,240,834,0,0,954,3,0,3,401,0,140,1541
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,3496,160,881,0,0,0,1,0,1,0,0,93,49
Connecticut,1046,1046,3474,58,1206,0,0,1024,1,0,1,0,0,102,0
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,3474,0,160,0,0,0,1,0,1,0,1,0,0
Connecticut,535,535,3344,0,695,0,0,457,2,0,2,0,0,34,0
Connecticut,819,925,3474,0,1391,0,0,1073,1,0,1,0,0,107,0
Connecticut,0,0,2720,0,170,0,0,0,4,0,4,0,0,0,0
Connecticut,1140,1140,2886,0,1300,0,0,937,1,0,1,0,0,93,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,2492,0,763,515,0,515,7,1,7,0,7,17,0
Connecticut,535,535,2482,160,1196,0,0,0,3,0,3,0,0,147,1309
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2579,160,259,0,0,1726,2,0,2,0,0,127,1467
Connecticut,791,791,2557,240,1105,0,0,1317,3,0,3,0,0,123,983
Connecticut,755,755,2760,240,985,0,0,1527,1,0,1,0,0,152,542
Connecticut,577,577,2883,240,737,0,0,750,1,0,1,750,0,75,13
Connecticut,839,839,2886,0,999,0,0,739,1,0,1,0,0,74,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,254,254,2750,240,691,0,0,0,1,0,1,0,0,138,695
Connecticut,1176,1176,2611,299,1471,366,0,1116,5,1,5,750,0,67,129
Connecticut,552,552,2869,240,712,0,0,788,1,0,1,0,0,78,76
Connecticut,535,535,2512,170,1104,0,0,0,4,0,4,0,0,97,892
Connecticut,728,544,2711,255,714,0,0,750,4,0,4,750,0,37,0
Connecticut,535,535,2839,75,766,0,0,325,2,0,2,0,0,50,0
Connecticut,883,883,2886,0,1043,0,0,750,1,0,1,750,0,75,0
Connecticut,0,0,2698,160,336,0,0,710,3,0,3,0,0,42,373
Connecticut,728,535,2839,0,695,0,0,0,2,0,2,0,0,0,0
Connecticut,535,535,2852,177,905,0,0,0,1,0,1,0,0,105,146
Connecticut,589,619,2714,240,835,0,0,1375,2,0,2,494,0,102,570
Connecticut,132,132,2780,240,292,0,0,750,1,0,1,750,0,75,458
Connecticut,616,616,2861,240,776,0,0,884,1,0,1,0,0,88,108
Connecticut,627,590,2886,185,750,0,0,695,1,0,1,397,0,69,0
Connecticut,0,0,2785,0,160,0,0,0,3,0,3,0,0,0,0
Connecticut,1020,0,2777,160,303,0,0,776,1,0,1,750,0,77,0
Connecticut,0,0,2785,131,160,0,0,131,3,0,3,0,0,8,0
Connecticut,603,603,2519,240,1093,0,0,740,3,0,3,740,0,132,1147
Connecticut,933,933,2744,240,1093,0,0,1500,2,0,2,1500,0,111,407
Connecticut,56,56,2886,28,216,0,0,56,1,0,1,0,0,6,0
Connecticut,705,535,2886,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,572,572,2801,240,732,0,0,1098,1,0,1,0,0,109,366
Connecticut,993,993,2886,17,1153,0,0,930,1,0,1,0,0,93,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,862,862,2886,31,1022,0,0,813,1,0,1,750,0,81,0
Connecticut,800,801,2787,240,961,0,0,1390,1,0,1,0,0,138,430
Connecticut,1058,1058,2720,240,1218,0,0,1500,3,0,3,1500,0,88,282
Connecticut,719,719,2584,240,968,0,0,2068,2,0,2,0,0,153,1100
Connecticut,71,699,2886,0,859,0,0,219,1,0,1,0,0,22,0
Connecticut,865,535,2750,160,1016,0,0,0,1,0,1,0,0,160,592
Connecticut,535,535,2553,160,1042,0,0,308,3,0,3,0,0,120,1003
Connecticut,246,246,2750,240,406,0,0,1824,1,0,1,0,0,181,1418
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,535,2886,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,1527,1528,2886,113,1688,0,0,1561,1,0,1,0,0,155,0
Connecticut,640,640,2886,210,800,0,0,770,1,0,1,199,0,77,0
Connecticut,776,368,2750,240,528,0,0,1364,1,0,1,0,0,136,428
Connecticut,535,535,2839,0,695,0,0,84,2,0,2,0,0,6,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,350,351,1919,342,868,0,0,1890,7,0,7,1400,0,108,2469
Connecticut,894,894,2811,240,1054,0,0,1379,1,0,1,0,0,137,325
Connecticut,904,904,2886,85,1064,0,0,909,1,0,1,69,0,90,0
Connecticut,810,810,2834,240,970,0,0,1196,1,0,1,0,0,119,226
Connecticut,885,885,2692,240,1045,0,0,1446,3,0,3,0,0,85,401
Connecticut,765,765,2886,0,925,0,0,219,1,0,1,0,0,22,0
Connecticut,777,727,2886,115,887,0,0,762,1,0,1,0,0,76,0
Connecticut,660,660,2856,240,820,0,0,947,1,0,1,0,0,94,127
Connecticut,702,535,2886,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,563,563,2875,240,723,0,0,770,1,0,1,411,0,77,48
Connecticut,0,0,2750,160,160,0,0,819,1,0,1,0,0,81,659
Connecticut,535,535,2661,215,1060,0,0,0,2,0,2,0,0,135,765
Connecticut,535,535,2765,160,1176,0,0,679,3,0,3,0,0,74,83
Connecticut,527,527,2785,116,841,0,0,0,3,0,3,0,0,42,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,0,2818,160,372,0,0,113,2,0,2,0,0,34,0
Connecticut,0,0,2886,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,771,771,2710,184,956,0,0,900,1,0,1,0,0,90,0
Connecticut,0,0,2700,160,160,0,0,219,1,0,1,0,0,22,59
Connecticut,0,0,2913,0,160,0,0,0,3,0,3,0,0,0,0
Connecticut,643,413,2629,240,594,0,0,2101,2,0,2,0,1,155,1278
Connecticut,496,496,2613,240,702,0,0,1517,1,0,1,0,0,174,1048
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,293,293,2709,240,453,337,0,1087,2,1,2,750,0,80,635
Connecticut,0,0,2700,160,160,0,0,219,1,0,1,0,0,22,59
Connecticut,0,0,2629,160,160,0,0,1478,2,0,2,0,0,109,1318
Connecticut,535,535,2814,144,864,0,0,0,2,0,2,0,0,63,0
Connecticut,291,291,2710,8,451,0,0,219,1,0,1,0,1,22,0
Connecticut,442,443,2613,240,603,0,0,1415,1,0,1,0,0,141,813
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,409,409,2623,240,569,0,0,1097,1,0,1,0,0,109,529
Connecticut,560,560,2701,240,720,0,0,770,1,0,1,321,0,77,50
Connecticut,535,535,2710,0,785,0,0,0,1,0,1,0,0,45,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,644,644,2710,206,804,0,0,770,1,0,1,0,0,77,0
Connecticut,535,535,2705,170,1300,0,0,150,4,0,4,0,0,152,1825
Connecticut,648,648,2710,182,808,0,0,750,1,0,1,750,0,75,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,433,433,2683,240,593,0,0,750,1,0,1,750,0,75,157
Connecticut,833,833,2710,0,993,0,0,750,1,0,1,750,0,75,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,573,573,2685,240,733,0,0,881,1,0,1,0,1,88,149
Connecticut,0,0,2700,160,160,0,0,219,1,0,1,0,0,22,59
Connecticut,785,785,2710,141,945,0,0,846,1,0,1,0,0,84,0
Connecticut,970,970,2930,255,1140,0,0,1587,4,0,4,1487,0,77,447
Connecticut,444,444,2613,240,673,0,0,1403,1,0,1,0,0,140,730
Connecticut,535,535,2948,170,966,0,0,0,4,0,4,0,0,64,341
Connecticut,535,535,2814,0,695,0,0,0,2,0,2,0,2,0,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,1089,1089,2710,0,1249,0,0,989,1,0,1,0,0,98,0
Connecticut,899,535,2710,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,1065,1065,2710,0,1225,0,0,886,1,0,1,0,0,88,0
Connecticut,0,0,2663,160,160,0,0,1076,2,0,2,0,0,79,916
Connecticut,683,683,2710,147,843,0,0,750,1,0,1,750,0,75,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,1628,1628,2710,0,1788,0,0,0,1,0,1,0,0,0,0
Connecticut,507,507,2617,240,873,0,0,1439,1,0,1,0,0,143,567
Connecticut,100,100,2814,255,508,0,0,473,4,0,4,0,0,81,1156
Connecticut,535,535,2643,160,695,0,0,1100,1,0,1,0,0,109,405
Connecticut,1149,1149,2814,0,1352,0,0,861,2,0,2,0,0,64,0
Connecticut,152,152,2799,255,542,0,0,689,4,0,4,290,0,87,1249
Connecticut,535,535,2994,199,1098,0,0,0,5,0,5,0,0,69,557
Connecticut,535,535,2823,160,914,0,0,366,3,0,3,0,0,86,549
Connecticut,947,947,2710,55,1107,0,0,922,1,0,1,0,0,92,0
Connecticut,433,433,2683,240,593,0,0,750,1,0,1,750,0,75,157
Connecticut,535,535,2913,0,695,0,0,0,3,0,3,0,0,0,0
Connecticut,763,763,2710,7,923,0,0,690,1,0,1,0,0,69,0
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,592,592,2685,240,917,0,0,1064,1,0,1,0,0,106,148
Connecticut,535,535,2826,160,1002,0,0,0,3,0,3,0,0,90,533
Connecticut,0,0,2841,160,160,597,0,597,3,1,3,0,0,35,0
Connecticut,653,653,2710,177,813,0,0,750,1,0,1,750,1,75,0
Connecticut,535,535,2814,0,695,0,0,0,2,0,2,0,0,0,0
Connecticut,854,854,2710,135,1014,0,0,909,1,0,1,750,0,90,0
Connecticut,366,366,2691,240,526,0,0,1270,2,0,2,529,0,94,744
Connecticut,502,502,2653,240,662,0,0,1007,1,0,1,0,1,100,346
Connecticut,589,589,2709,240,749,0,0,750,1,0,1,750,0,75,1
Connecticut,619,620,2802,240,780,0,0,851,2,0,2,0,2,63,72
Connecticut,479,479,2685,240,639,0,0,786,1,0,1,0,0,78,147
Connecticut,596,596,2710,234,756,0,0,750,1,0,1,750,0,75,0
Connecticut,535,535,2710,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,168,168,2631,240,328,0,0,1444,2,0,2,0,0,107,1116
Connecticut,548,548,2626,240,708,0,0,1217,1,0,1,0,0,121,510
Connecticut,0,0,2710,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,2479,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,1013,1013,2479,58,1173,0,0,991,1,0,1,0,0,99,0
Connecticut,357,357,2710,240,578,0,0,1056,1,0,1,0,0,136,785
Connecticut,673,673,2479,177,833,0,0,770,1,0,1,262,0,77,0
Connecticut,0,0,2710,160,160,0,0,770,1,0,1,12,0,77,610
Connecticut,823,823,2479,27,983,0,0,770,1,0,1,489,0,77,0
Connecticut,535,535,3499,160,777,597,0,597,3,1,3,0,0,59,233
Connecticut,535,535,2479,0,695,0,0,288,1,0,1,0,0,29,0
Connecticut,1100,1110,2479,166,1270,0,0,1196,1,0,1,0,0,119,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,4027,170,963,0,0,0,4,0,4,0,0,63,327
Connecticut,695,695,2479,0,855,0,0,581,1,0,1,0,0,58,0
Connecticut,535,535,2479,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,416,416,2561,240,576,0,0,784,1,0,1,0,0,78,208
Connecticut,658,658,2479,172,818,0,0,750,1,0,1,750,0,75,0
Connecticut,423,423,2553,240,583,0,0,770,1,0,1,7,0,77,187
Connecticut,310,310,2588,240,470,0,0,750,1,0,1,750,0,75,280
Connecticut,1114,1114,2479,0,1274,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,3408,24,695,0,0,559,3,0,3,0,0,33,0
Connecticut,535,625,5262,298,1775,0,0,0,5,0,5,0,0,165,2271
Connecticut,1103,1104,2479,0,1282,0,0,1027,1,0,1,0,0,102,0
Connecticut,0,0,3289,160,466,0,0,0,2,0,2,0,0,101,895
Connecticut,498,499,3627,240,776,0,0,750,3,0,3,750,1,78,561
Connecticut,536,522,2568,240,682,0,0,908,1,0,1,0,0,90,184
Connecticut,973,973,2479,0,1133,0,0,771,1,0,1,174,0,77,0
Connecticut,1143,1143,2479,0,1303,0,0,770,1,0,1,283,0,77,0
Connecticut,535,535,2479,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,3507,160,931,0,0,0,3,0,3,0,1,70,251
Connecticut,543,543,2710,240,703,0,0,1326,1,0,1,0,1,132,623
Connecticut,82,82,2710,240,296,0,0,750,1,0,1,750,0,102,727
Connecticut,946,946,2479,0,1106,0,0,834,1,0,1,218,0,83,0
Connecticut,579,579,2608,240,739,0,0,1068,1,0,1,0,0,106,328
Connecticut,587,587,2535,240,747,0,0,888,1,0,1,0,0,88,141
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,2521,160,695,0,0,800,1,0,1,0,0,80,105
Connecticut,535,535,2938,0,695,0,0,399,2,0,2,0,0,29,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,615,615,2710,240,786,0,0,1587,1,0,1,0,0,158,802
Connecticut,1058,1058,2479,0,1218,0,0,500,1,0,1,500,0,50,0
Connecticut,0,0,2938,34,1351,0,0,0,2,0,2,0,0,90,0
Connecticut,807,807,2479,0,967,0,0,652,1,0,1,0,0,65,0
Connecticut,833,833,2479,0,993,0,0,750,1,0,1,750,0,75,0
Connecticut,756,756,2479,94,916,0,0,770,1,0,1,455,0,77,0
Connecticut,1044,1044,2479,0,1204,0,0,909,1,0,1,0,0,90,0
Connecticut,442,442,2545,240,602,0,0,770,1,0,1,59,0,77,168
Connecticut,710,710,2479,180,870,0,0,810,1,0,1,0,0,81,0
Connecticut,514,514,2509,240,674,0,0,750,1,0,1,750,0,75,76
Connecticut,658,658,4499,298,857,337,0,1087,5,1,5,750,0,45,230
Connecticut,648,648,2479,182,808,0,0,750,1,0,1,0,0,75,0
Connecticut,704,704,2479,185,864,0,0,809,1,0,1,0,0,80,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,1,0,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,535,535,3408,77,695,537,0,537,3,1,3,0,0,32,0
Connecticut,599,599,2479,231,759,0,0,750,1,0,1,750,0,75,0
Connecticut,0,0,2525,160,228,0,0,0,1,0,1,0,0,34,114
Connecticut,644,644,2479,206,804,0,0,770,1,0,1,603,0,77,0
Connecticut,0,0,2479,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,597,597,2479,233,757,0,0,750,1,0,1,750,0,75,0
Connecticut,851,851,2479,71,1110,0,0,444,1,0,1,444,0,94,0
Connecticut,0,0,2938,0,160,0,0,0,2,0,2,0,0,0,0
Connecticut,429,429,2575,240,589,0,0,833,1,0,1,0,0,83,245
Connecticut,535,535,5157,199,1395,0,0,0,5,0,5,0,5,138,1912
Connecticut,1099,535,2479,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,853,853,2479,238,1013,0,0,1011,1,0,1,0,0,101,0
Connecticut,0,0,2938,0,200,0,0,40,2,0,2,0,0,3,0
Connecticut,535,535,2454,160,873,0,0,0,1,0,1,0,0,89,19
Connecticut,892,892,2428,21,1072,0,0,750,1,0,1,750,0,85,0
Connecticut,0,0,2428,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,496,496,3181,240,716,0,0,1138,1,0,1,0,0,143,725
Connecticut,0,0,2794,160,271,0,0,0,1,0,1,0,0,55,285
Connecticut,993,993,2454,240,1153,0,0,1172,1,0,1,0,0,117,19
Connecticut,657,657,2539,240,869,0,0,954,1,0,1,0,0,95,85
Connecticut,559,535,2428,19,695,0,0,498,1,0,1,0,0,50,0
Connecticut,535,392,5053,255,562,587,0,587,4,1,4,0,0,29,0
Connecticut,125,125,2428,0,285,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2428,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,641,641,2428,123,801,0,0,684,1,0,1,0,0,68,0
Connecticut,710,535,2428,0,695,0,0,219,1,0,1,0,0,22,0
Connecticut,569,569,2866,240,745,0,0,1088,1,0,1,0,0,108,343
Connecticut,0,0,2428,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2428,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,361,361,4966,240,521,448,0,1198,3,1,3,750,0,70,677
Connecticut,0,0,2505,160,160,0,0,219,1,0,1,0,0,22,59
Connecticut,535,535,3246,0,695,0,0,374,2,0,2,0,0,28,0
Connecticut,1243,1244,2428,0,1404,0,0,909,1,0,1,750,0,90,0
Connecticut,0,0,3181,160,160,0,0,1286,1,0,1,0,0,128,1126
Connecticut,535,535,2428,102,854,0,0,0,1,0,1,0,0,79,0
Connecticut,535,535,4643,160,1244,0,0,0,3,0,3,0,0,98,426
Connecticut,535,535,4284,160,1071,0,0,0,2,0,2,0,0,139,811
Connecticut,0,0,3181,160,160,0,0,770,1,0,1,161,0,77,0
Connecticut,529,529,2509,240,689,0,0,750,1,0,1,750,0,75,61
Connecticut,0,0,2862,160,160,0,0,500,1,0,1,0,0,50,340
Connecticut,833,833,4216,240,993,0,0,1750,2,0,2,286,0,129,757
Connecticut,852,852,2428,0,1012,0,0,513,1,0,1,175,0,51,0
Connecticut,658,658,2428,0,818,0,0,500,1,0,1,500,0,50,0
Connecticut,0,0,2505,160,160,0,0,219,1,0,1,0,0,22,0
Connecticut,653,654,2428,151,814,0,0,725,1,0,1,0,1,72,0
Connecticut,833,833,2428,0,993,0,0,750,1,0,1,750,0,75,0
Connecticut,834,806,2428,0,1032,0,0,770,1,0,1,330,0,77,0
Connecticut,593,593,2428,238,753,0,0,751,1,0,1,0,0,75,0
Connecticut,640,640,2862,240,800,0,0,1137,1,0,1,0,0,113,338
Connecticut,535,535,6007,0,734,0,0,214,5,0,5,0,0,9,0
Connecticut,614,614,2586,240,774,0,0,896,1,0,1,0,1,89,122
Connecticut,0,535,2428,0,695,0,0,0,1,0,1,0,0,0,0
Connecticut,0,0,2428,0,160,0,0,0,1,0,1,0,0,0,0
Connecticut,762,762,2428,110,922,0,0,792,1,0,1,0,0,79,0
Connecticut,535,535,3246,0,823,0,0,0,2,0,2,0,0,48,0
Connecticut,0,0,4679,160,160,0,0,2087,2,0,2,0,0,154,1927
Connecticut,565,565,2462,240,725,0,0,750,1,0,1,750,0,75,25
Connecticut,779,779,2836,240,939,0,0,1259,1,0,1,0,0,125,321
Connecticut,575,575,2879,240,735,0,0,1088,1,0,1,0,0,108,353
Connecticut,498,499,3259,240,826,0,0,0,2,0,2,0,0,62,11
Connecticut,585,586,2853,240,746,0,0,1079,1,0,1,0,0,107,333
Connecticut,535,535,4456,160,1475,0,0,0,3,0,3,0,0,103,278
Connecticut,1133,1133,2428,0,1293,0,0,750,1,0,1,750,0,75,0
Connecticut,535,535,4099,0,695,0,0,172,3,0,3,0,0,10,0
Connecticut,644,644,2428,206,804,0,0,770,1,0,1,154,0,77,0
Connecticut,612,612,2637,240,772,0,0,933,1,0,1,0,0,93,162
Connecticut,430,430,3113,240,590,0,0,1126,1,0,1,0,0,112,536
Connecticut,669,669,2428,0,829,0,0,425,1,0,1,0,0,42,0
Connecticut,423,423,2671,240,583,0,0,770,1,0,1,5,0,77,187
Connecticut,480,480,2879,240,640,0,0,991,1,0,1,0,0,99,352
Connecticut,754,754,2428,35,914,0,0,709,1,0,1,500,0,71,0
Connecticut,535,369,7068,255,1075,0,0,0,4,0,4,0,0,131,1606
Connecticut,535,535,3680,160,1222,0,0,0,2,0,2,0,0,115,339
Connecticut,511,629,4099,201,789,0,0,750,3,0,3,750,0,44,0
Connecticut,535,535,3501,160,918,0,0,0,2,0,2,0,0,83,199
Connecticut,0,0,2601,0,160,0,0,0,1,0,1,0,0,0,0
